leading_item_id,following_item_id,lag,p_value,causality_score
FDXPMYGF,PYZMVUWD,5,0.0001658382275054006,0.9998341617724946
FDXPMYGF,RCBZUSIM,7,0.0606757517387389,0.9393242482612612
FDXPMYGF,SAHWCZNH,4,0.022012411762624622,0.9779875882373754
FDXPMYGF,SDWAYPIK,7,0.09966196185155286,0.9003380381484472
FDXPMYGF,SUOYXCHP,3,3.994005652278716e-05,0.9999600599434773
FDXPMYGF,TGOELCAG,1,0.0028240965504034753,0.9971759034495965
FDXPMYGF,UGEQLMXM,7,0.09158114877180691,0.9084188512281931
FDXPMYGF,UIFPPCLR,7,0.06896390077857445,0.9310360992214255
FDXPMYGF,UXSPKBJR,5,0.026962244763411948,0.9730377552365881
FDXPMYGF,VMAQSTJE,5,0.0001508057600150352,0.999849194239985
FDXPMYGF,WBLJNPZQ,2,0.0186024645405047,0.9813975354594953
FDXPMYGF,WQMVCOEM,5,0.0015771724904138972,0.9984228275095861
FDXPMYGF,XIFHSOWQ,7,4.9903525730823e-07,0.9999995009647427
FDXPMYGF,XUOIQPFL,1,0.02616411053007033,0.9738358894699297
FDXPMYGF,YSYHGLQK,3,0.024103516971079455,0.9758964830289205
FITUEHWN,BEZYMBBT,3,0.02704130538637884,0.9729586946136212
FITUEHWN,BUZIIBYG,5,0.08451491811524728,0.9154850818847527
FITUEHWN,CCLHWFWF,2,0.04324584942914344,0.9567541505708566
FITUEHWN,DEWLVASR,1,0.04791907239238155,0.9520809276076184
FITUEHWN,DNMPSKTB,1,0.02493858619906403,0.9750614138009359
FITUEHWN,FQCLOEXA,1,0.07794899357236183,0.9220510064276382
FITUEHWN,GKQIJYDH,6,0.057419179329728766,0.9425808206702713
FITUEHWN,KEUWZRKO,3,0.0191402383157378,0.9808597616842623
FITUEHWN,KJNSOAHR,2,0.027271503194104152,0.9727284968058958
FITUEHWN,LRVGFDFM,1,0.0033961787473778967,0.9966038212526221
FITUEHWN,LSOIUSXD,3,0.0390901578930451,0.9609098421069548
FITUEHWN,LUENUFGA,4,0.0003843336293690816,0.9996156663706309
FITUEHWN,OGAFEHLU,3,0.0002735005637031181,0.9997264994362969
FITUEHWN,QVLMOEYE,5,0.08287977137768365,0.9171202286223163
FITUEHWN,RCBZUSIM,1,0.013906320238840765,0.9860936797611592
FITUEHWN,SAAYMURU,3,0.0013870059518641758,0.9986129940481359
FITUEHWN,SAHWCZNH,5,0.06869934601414725,0.9313006539858527
FITUEHWN,SDWAYPIK,3,0.07446349467662705,0.925536505323373
FITUEHWN,SNHYOVBM,3,0.09812507202105636,0.9018749279789436
FITUEHWN,STZDBITS,3,0.018211205604298914,0.9817887943957011
FITUEHWN,UGEQLMXM,3,0.09193433155664703,0.908065668443353
FITUEHWN,VMAQSTJE,1,0.04239951819436472,0.9576004818056353
FITUEHWN,XIFHSOWQ,5,0.034285999486772925,0.9657140005132271
FITUEHWN,XUOIQPFL,7,0.044733538345279114,0.9552664616547208
FQCLOEXA,AHMDUILJ,7,0.06079083099961298,0.939209169000387
FQCLOEXA,ATLDMDBO,3,0.007187569439713833,0.9928124305602861
FQCLOEXA,BJALXPFS,5,0.05149020089959317,0.9485097991004068
FQCLOEXA,BLANHGYY,7,0.03774362955211378,0.9622563704478863
FQCLOEXA,BSRMSVTC,2,0.0028074574490556687,0.9971925425509444
FQCLOEXA,BTMOEMEP,1,0.04335914418999868,0.9566408558100014
FQCLOEXA,BUZIIBYG,6,0.003636345294650624,0.9963636547053494
FQCLOEXA,CCLHWFWF,2,0.01709163642822245,0.9829083635717776
FQCLOEXA,DEWLVASR,2,0.06013492766696627,0.9398650723330337
FQCLOEXA,EVBVXETX,3,0.022056536836897178,0.9779434631631028
FQCLOEXA,FDXPMYGF,1,0.08979134143073686,0.9102086585692631
FQCLOEXA,FITUEHWN,3,0.019427566245449838,0.9805724337545502
FQCLOEXA,FRHNWLNI,6,0.06154805530203641,0.9384519446979636
FQCLOEXA,JSLXRQOK,3,0.08112773090683573,0.9188722690931643
FQCLOEXA,KEUWZRKO,1,0.046905843991780605,0.9530941560082193
FQCLOEXA,LLHREMKS,1,0.015672665099704566,0.9843273349002954
FQCLOEXA,LRVGFDFM,1,0.09428715083112399,0.905712849168876
FQCLOEXA,LSOIUSXD,7,0.0827861414432358,0.9172138585567642
FQCLOEXA,LUENUFGA,2,0.0042852617507457,0.9957147382492543
FQCLOEXA,OGAFEHLU,4,0.07431661326194797,0.9256833867380521
FQCLOEXA,OJIFIHMZ,2,0.02570313667813702,0.9742968633218629
FQCLOEXA,PYZMVUWD,5,0.01593246315451391,0.9840675368454861
FQCLOEXA,ROACSLMG,1,0.03596568738544038,0.9640343126145596
FQCLOEXA,SAAYMURU,5,0.0543320635101795,0.9456679364898205
FQCLOEXA,SAHWCZNH,2,0.014506144857841819,0.9854938551421581
FQCLOEXA,SNHYOVBM,3,0.0343708997444125,0.9656291002555875
FQCLOEXA,TGOELCAG,2,0.033907333574685436,0.9660926664253146
FQCLOEXA,UGEQLMXM,7,0.030645807852015424,0.9693541921479846
FQCLOEXA,VBYCLTYZ,4,0.06724430368174827,0.9327556963182517
FQCLOEXA,WBLJNPZQ,5,0.01729454067775698,0.9827054593222431
FQCLOEXA,WPQXWHYO,7,0.005674113623210355,0.9943258863767896
FQCLOEXA,YSYHGLQK,5,0.003517195062888427,0.9964828049371116
FQCLOEXA,ZCELVYQU,3,0.04061822858008866,0.9593817714199113
FQCLOEXA,ZKENOUDA,2,0.03708322355775159,0.9629167764422484
FRHNWLNI,ATLDMDBO,3,0.01079870899363319,0.9892012910063668
FRHNWLNI,AXULOHBQ,7,0.09559720075105643,0.9044027992489436
FRHNWLNI,BJALXPFS,1,0.013879796858118907,0.9861202031418811
FRHNWLNI,BUZIIBYG,2,0.01663810364067463,0.9833618963593254
FRHNWLNI,DBWLZWNK,3,0.08994506455650365,0.9100549354434964
FRHNWLNI,DJBLNPNC,5,0.027227042834442893,0.9727729571655571
FRHNWLNI,DNMPSKTB,3,0.03269174810823039,0.9673082518917696
FRHNWLNI,DUCMGGNW,3,0.005252520617980959,0.994747479382019
FRHNWLNI,FDXPMYGF,6,0.023891223870866698,0.9761087761291333
FRHNWLNI,GKQIJYDH,4,0.0818986135064082,0.9181013864935919
FRHNWLNI,GYHKIVQT,3,0.03821276926732475,0.9617872307326752
FRHNWLNI,IGDVVKUD,6,0.0013276614908336452,0.9986723385091664
FRHNWLNI,JERHKLYW,1,0.057906477000951695,0.9420935229990484
FRHNWLNI,JPBRUTWP,1,0.013337572361846416,0.9866624276381536
FRHNWLNI,LPHPPJUG,4,0.0576766791953967,0.9423233208046033
FRHNWLNI,LRVGFDFM,7,0.07523518030377306,0.9247648196962269
FRHNWLNI,LUENUFGA,6,0.0215195609610215,0.9784804390389785
FRHNWLNI,OGAFEHLU,7,0.011376568316261569,0.9886234316837385
FRHNWLNI,QRKRBYJL,4,0.024144222405424475,0.9758557775945755
FRHNWLNI,QVLMOEYE,4,0.0012470114992275,0.9987529885007725
FRHNWLNI,RCBZUSIM,4,0.04769603887168038,0.9523039611283196
FRHNWLNI,ROACSLMG,1,0.07996488980795712,0.9200351101920429
FRHNWLNI,UGEQLMXM,1,0.0507376235435551,0.949262376456445
FRHNWLNI,UIFPPCLR,1,0.012223196718858912,0.987776803281141
FRHNWLNI,UXSPKBJR,4,0.002430817547686652,0.9975691824523133
FRHNWLNI,VBYCLTYZ,1,0.07515634208800515,0.9248436579119949
FRHNWLNI,WQMVCOEM,6,0.03660979506514445,0.9633902049348555
FRHNWLNI,XIIEJNEE,2,0.03284702435763771,0.9671529756423622
FRHNWLNI,XIPPENFQ,1,0.03249780377263417,0.9675021962273658
FRHNWLNI,XUOIQPFL,7,0.01200495752927824,0.9879950424707218
FRHNWLNI,ZGJXVMNI,1,0.022996685700562635,0.9770033142994373
FTSVTTSR,AANGBULD,7,0.01465210273961858,0.9853478972603814
FTSVTTSR,BUZIIBYG,5,0.086542035456421,0.913457964543579
FTSVTTSR,DBWLZWNK,1,0.09623666997248827,0.9037633300275117
FTSVTTSR,DEWLVASR,1,0.002874967909912706,0.9971250320900873
FTSVTTSR,DUCMGGNW,6,0.03283421733730666,0.9671657826626934
FTSVTTSR,ELQGMQWE,7,0.032618802962312385,0.9673811970376877
FTSVTTSR,FQCLOEXA,1,0.008101246377668394,0.9918987536223316
FTSVTTSR,GKQIJYDH,5,1.2728501862970119e-05,0.999987271498137
FTSVTTSR,LLHREMKS,2,1.5637603087355566e-14,0.9999999999999843
FTSVTTSR,NZKBIBNU,1,0.07917548357318353,0.9208245164268165
FTSVTTSR,OKMBFVKS,6,0.05204084384194808,0.9479591561580519
FTSVTTSR,QJQJSWFU,2,0.07677517805218904,0.923224821947811
FTSVTTSR,SAAYMURU,2,0.0005575689362995842,0.9994424310637005
FTSVTTSR,SNHYOVBM,1,0.011854748486287042,0.9881452515137129
FTSVTTSR,STZDBITS,3,0.027667891723044815,0.9723321082769552
FTSVTTSR,TGOELCAG,1,0.007295770596789486,0.9927042294032105
FTSVTTSR,UGEQLMXM,7,0.08972973238984569,0.9102702676101543
FTSVTTSR,UIFPPCLR,3,0.09585414786522514,0.9041458521347748
FTSVTTSR,UQYUIVVR,2,0.0267717062662177,0.9732282937337823
FTSVTTSR,VBYCLTYZ,7,0.07813185026358689,0.9218681497364131
FTSVTTSR,VUAFAIYJ,2,0.033013826008307656,0.9669861739916923
FTSVTTSR,XIIEJNEE,6,0.06900929882705721,0.9309907011729428
FTSVTTSR,YSYHGLQK,2,0.08695921413151504,0.9130407858684849
FTSVTTSR,ZCELVYQU,5,8.58305669266258e-07,0.9999991416943307
FTSVTTSR,ZGJXVMNI,3,0.011600029572447336,0.9883999704275527
FTSVTTSR,ZKENOUDA,4,0.03004886892273521,0.9699511310772648
FTSVTTSR,ZXERAXWP,7,0.009473757161632861,0.9905262428383671
FWUCPMMW,AXULOHBQ,2,0.011154844200009834,0.9888451557999902
FWUCPMMW,BJALXPFS,3,0.08760771618646278,0.9123922838135372
FWUCPMMW,BLANHGYY,2,0.01144108983157564,0.9885589101684243
FWUCPMMW,BSRMSVTC,7,0.008337356074798437,0.9916626439252015
FWUCPMMW,DEWLVASR,3,0.0705551979343778,0.9294448020656222
FWUCPMMW,DNMPSKTB,4,0.09554364780263637,0.9044563521973636
FWUCPMMW,FDXPMYGF,3,0.0007219618105761411,0.9992780381894238
FWUCPMMW,FRHNWLNI,1,0.012224765929127412,0.9877752340708725
FWUCPMMW,FTSVTTSR,4,0.0029881693045759297,0.9970118306954241
FWUCPMMW,GYHKIVQT,1,0.08291689470537676,0.9170831052946232
FWUCPMMW,IGDVVKUD,4,0.028197115715559714,0.9718028842844403
FWUCPMMW,JBVHSUWY,1,0.05004261809261549,0.9499573819073845
FWUCPMMW,JSLXRQOK,1,0.00014634349550044678,0.9998536565044995
FWUCPMMW,LLHREMKS,6,0.000727020147982366,0.9992729798520177
FWUCPMMW,NAQIHUKZ,3,0.0023717249562043435,0.9976282750437957
FWUCPMMW,OKMBFVKS,5,0.01700151623206165,0.9829984837679383
FWUCPMMW,QJQJSWFU,5,0.03037064782416652,0.9696293521758335
FWUCPMMW,QVLMOEYE,5,0.09270968332883531,0.9072903166711647
FWUCPMMW,RJGPVEXX,7,0.07000132395798173,0.9299986760420182
FWUCPMMW,SUOYXCHP,5,0.07463096469412697,0.925369035305873
FWUCPMMW,TGOELCAG,7,0.07272470223976905,0.927275297760231
FWUCPMMW,UQYUIVVR,3,0.08047736166643983,0.9195226383335602
FWUCPMMW,UXSPKBJR,6,0.0017052582269591525,0.9982947417730409
FWUCPMMW,VMAQSTJE,7,0.02374281583248582,0.9762571841675142
FWUCPMMW,VWMBASNE,1,0.06967660553177991,0.9303233944682201
FWUCPMMW,WHPUAOID,1,2.2183969752834964e-05,0.9999778160302472
FWUCPMMW,WQMVCOEM,1,0.0227896059246135,0.9772103940753865
FWUCPMMW,XIIEJNEE,4,0.0018582000095794225,0.9981417999904206
GKQIJYDH,ATLDMDBO,6,0.06490276472330354,0.9350972352766964
GKQIJYDH,DDEXPPXU,7,0.013134521604279487,0.9868654783957205
GKQIJYDH,DEWLVASR,6,0.03943658505296423,0.9605634149470358
GKQIJYDH,ELQGMQWE,3,0.06824998304559264,0.9317500169544074
GKQIJYDH,EVBVXETX,7,0.057810706276601696,0.9421892937233983
GKQIJYDH,FWUCPMMW,3,0.009527797155008788,0.9904722028449913
GKQIJYDH,JERHKLYW,7,0.01796948848911647,0.9820305115108835
GKQIJYDH,LLHREMKS,4,0.0005983070204523142,0.9994016929795477
GKQIJYDH,LPHPPJUG,5,0.04692303607463682,0.9530769639253632
GKQIJYDH,OJIFIHMZ,7,0.09556586434073497,0.904434135659265
GKQIJYDH,OXKURKXR,7,0.04070894393417276,0.9592910560658272
GKQIJYDH,QRKRBYJL,6,0.023438715812883752,0.9765612841871163
GKQIJYDH,SAAYMURU,6,0.04850319542351615,0.9514968045764839
GKQIJYDH,UGEQLMXM,3,0.028645863873691023,0.9713541361263089
GKQIJYDH,VBYCLTYZ,6,0.020489092784558963,0.979510907215441
GKQIJYDH,XIIEJNEE,3,0.03184826573121863,0.9681517342687813
GKQIJYDH,YSYHGLQK,3,0.085181772741614,0.914818227258386
GKQIJYDH,ZCELVYQU,3,0.010051376958584355,0.9899486230414156
GKQIJYDH,ZXERAXWP,2,0.012149998829322411,0.9878500011706776
GYHKIVQT,AANGBULD,1,0.04737735461198408,0.9526226453880159
GYHKIVQT,APQGTRMF,1,0.010692871521160835,0.9893071284788392
GYHKIVQT,AXULOHBQ,2,0.019576985100790173,0.9804230148992098
GYHKIVQT,BEZYMBBT,2,0.008751794171036628,0.9912482058289633
GYHKIVQT,BSRMSVTC,6,0.01693030378195431,0.9830696962180457
GYHKIVQT,BUZIIBYG,6,0.004769602830747491,0.9952303971692525
GYHKIVQT,DDEXPPXU,3,0.060888384480809535,0.9391116155191904
GYHKIVQT,DEWLVASR,1,0.0103142982601996,0.9896857017398004
GYHKIVQT,DJBLNPNC,6,0.08671501723721833,0.9132849827627817
GYHKIVQT,DNMPSKTB,4,0.0815621066618037,0.9184378933381963
GYHKIVQT,ELQGMQWE,1,0.003334596130873859,0.9966654038691262
GYHKIVQT,EVBVXETX,4,0.012921849796078301,0.9870781502039216
GYHKIVQT,FDXPMYGF,6,0.07218029944256987,0.9278197005574301
GYHKIVQT,FQCLOEXA,1,0.005969492102498538,0.9940305078975015
GYHKIVQT,HXYSSRXE,7,0.000759561379487979,0.999240438620512
GYHKIVQT,IGDVVKUD,4,0.07521585361270638,0.9247841463872937
GYHKIVQT,JBVHSUWY,3,0.03595360474677086,0.9640463952532291
GYHKIVQT,KAGJCHMR,1,0.06586500554055003,0.9341349944594499
GYHKIVQT,KJNSOAHR,1,0.006860378892712602,0.9931396211072874
GYHKIVQT,LPHPPJUG,1,0.0006511705371499648,0.9993488294628501
GYHKIVQT,OKMBFVKS,1,0.06625213410186023,0.9337478658981397
GYHKIVQT,OXKURKXR,1,0.07361014585012679,0.9263898541498732
GYHKIVQT,QRKRBYJL,3,0.0023752995141012563,0.9976247004858988
GYHKIVQT,RCBZUSIM,1,0.004257028930295323,0.9957429710697047
GYHKIVQT,RJGPVEXX,1,0.04033105585336989,0.9596689441466301
GYHKIVQT,ROACSLMG,4,0.026885730475016644,0.9731142695249834
GYHKIVQT,SAHWCZNH,3,0.0900324456823085,0.9099675543176915
GYHKIVQT,SDWAYPIK,5,0.04583972479776843,0.9541602752022316
GYHKIVQT,SNHYOVBM,6,0.04078562746545806,0.9592143725345419
GYHKIVQT,UIFPPCLR,2,0.03352872862270068,0.9664712713772993
GYHKIVQT,UQYUIVVR,2,0.015279041764724369,0.9847209582352756
GYHKIVQT,VMAQSTJE,1,0.042665106414016704,0.9573348935859833
GYHKIVQT,VWMBASNE,4,0.011463424133077521,0.9885365758669225
GYHKIVQT,WBLJNPZQ,7,0.008376679604820664,0.9916233203951793
GYHKIVQT,WPQXWHYO,1,0.019794826794068653,0.9802051732059314
GYHKIVQT,WQMVCOEM,3,0.0015385420099720249,0.998461457990028
GYHKIVQT,XUOIQPFL,3,0.002305284843276585,0.9976947151567234
GYHKIVQT,ZGJXVMNI,1,0.012637493066727505,0.9873625069332725
GYHKIVQT,ZKENOUDA,1,0.0006329614805868443,0.9993670385194131
GYHKIVQT,ZXERAXWP,1,0.0022150815553730295,0.997784918444627
HCDTGMST,AHMDUILJ,7,0.04205350200798641,0.9579464979920136
HCDTGMST,ATLDMDBO,1,0.06579400380270302,0.9342059961972969
HCDTGMST,BEZYMBBT,3,0.0789224442132224,0.9210775557867776
HCDTGMST,BTMOEMEP,1,0.07732053246496798,0.922679467535032
HCDTGMST,DDEXPPXU,2,0.0998577823096587,0.9001422176903413
HCDTGMST,DJBLNPNC,7,0.025345482943508524,0.9746545170564915
HCDTGMST,DNMPSKTB,1,0.05786189149826934,0.9421381085017306
HCDTGMST,HXYSSRXE,6,0.015104799864989664,0.9848952001350103
HCDTGMST,JBVHSUWY,1,0.06364986584113763,0.9363501341588624
HCDTGMST,JERHKLYW,2,0.0016840941947991145,0.9983159058052009
HCDTGMST,JPBRUTWP,6,0.028142668766981644,0.9718573312330183
HCDTGMST,KEUWZRKO,1,0.004680849377157494,0.9953191506228425
HCDTGMST,LRVGFDFM,1,0.05710964019096974,0.9428903598090302
HCDTGMST,LTOYKIML,1,0.07799512822059824,0.9220048717794017
HCDTGMST,LUENUFGA,2,0.001984481557818767,0.9980155184421813
HCDTGMST,NAQIHUKZ,1,0.08775870970615372,0.9122412902938463
HCDTGMST,OGAFEHLU,4,0.0005269102110430846,0.9994730897889569
HCDTGMST,PYZMVUWD,2,0.09929230377288047,0.9007076962271195
HCDTGMST,RCBZUSIM,6,0.017315264540247708,0.9826847354597523
HCDTGMST,SAHWCZNH,4,0.030014260889720715,0.9699857391102793
HCDTGMST,SDWAYPIK,6,0.02556313813704622,0.9744368618629538
HCDTGMST,STZDBITS,3,0.0314344050416359,0.9685655949583641
HCDTGMST,TGOELCAG,1,0.03535051058686027,0.9646494894131398
HCDTGMST,VBYCLTYZ,1,0.09518273808809845,0.9048172619119016
HCDTGMST,VMAQSTJE,1,0.07594279923077397,0.924057200769226
HCDTGMST,VWMBASNE,7,0.045065044062712646,0.9549349559372874
HCDTGMST,WQMVCOEM,6,0.013196313056201787,0.9868036869437982
HCDTGMST,XIFHSOWQ,3,0.009584805300569628,0.9904151946994304
HCDTGMST,ZGJXVMNI,7,0.035159305622980704,0.9648406943770192
HXYSSRXE,ATLDMDBO,3,0.0512206314602561,0.9487793685397439
HXYSSRXE,AXULOHBQ,7,0.002620551879750866,0.9973794481202491
HXYSSRXE,BJALXPFS,5,0.0015649947507079675,0.9984350052492921
HXYSSRXE,BLANHGYY,2,0.0013683537039252292,0.9986316462960748
HXYSSRXE,BSRMSVTC,5,0.0002901970375931066,0.9997098029624069
HXYSSRXE,CCLHWFWF,7,0.03343501046315693,0.9665649895368431
HXYSSRXE,DDEXPPXU,7,0.06528758535243184,0.9347124146475682
HXYSSRXE,DEWLVASR,1,0.08899615366509504,0.9110038463349049
HXYSSRXE,DNMPSKTB,4,0.02727952128865799,0.972720478711342
HXYSSRXE,DUCMGGNW,1,0.05984728453476861,0.9401527154652314
HXYSSRXE,EVBVXETX,6,0.006098345521908132,0.9939016544780919
HXYSSRXE,FCYBOAXC,4,0.08838309425257704,0.9116169057474229
HXYSSRXE,FDXPMYGF,7,0.0001728365996158822,0.9998271634003841
HXYSSRXE,FITUEHWN,2,0.0953698613799781,0.904630138620022
HXYSSRXE,FQCLOEXA,4,0.0026932310231112685,0.9973067689768887
HXYSSRXE,FRHNWLNI,1,0.04255837285219335,0.9574416271478067
HXYSSRXE,JPBRUTWP,4,0.004026618101123852,0.9959733818988762
HXYSSRXE,KEUWZRKO,5,0.001756719426973456,0.9982432805730266
HXYSSRXE,LPHPPJUG,4,0.007124437926499309,0.9928755620735007
HXYSSRXE,MIRCVAMV,1,0.09642617300238891,0.9035738269976111
HXYSSRXE,OGAFEHLU,6,0.0027746702901539,0.9972253297098461
HXYSSRXE,PYZMVUWD,5,0.04118232452316751,0.9588176754768325
HXYSSRXE,RAWUKQMJ,4,0.009997829708135937,0.9900021702918641
HXYSSRXE,RJGPVEXX,1,0.09972042532604573,0.9002795746739543
HXYSSRXE,ROACSLMG,5,0.02911546615851131,0.9708845338414887
HXYSSRXE,SAHWCZNH,5,0.09470945168778615,0.9052905483122139
HXYSSRXE,SDWAYPIK,6,0.0657177629167028,0.9342822370832972
HXYSSRXE,SUOYXCHP,1,0.003681721687996597,0.9963182783120034
HXYSSRXE,TGOELCAG,5,0.011162476139129216,0.9888375238608708
HXYSSRXE,UGEQLMXM,1,0.0478763396716981,0.9521236603283019
HXYSSRXE,UIFPPCLR,7,0.09370437366882496,0.906295626331175
HXYSSRXE,UQYUIVVR,1,0.04212872734122879,0.9578712726587713
HXYSSRXE,UXSPKBJR,3,0.022989111565808667,0.9770108884341914
HXYSSRXE,VMAQSTJE,7,0.060130498790506005,0.939869501209494
HXYSSRXE,WBLJNPZQ,4,0.07142887632544404,0.928571123674556
HXYSSRXE,WHPUAOID,3,0.07775128900437685,0.9222487109956231
HXYSSRXE,WPQXWHYO,3,0.0010824275819034273,0.9989175724180965
HXYSSRXE,WQMVCOEM,3,0.0009694705572630364,0.999030529442737
HXYSSRXE,XIFHSOWQ,2,0.040636578921647994,0.959363421078352
HXYSSRXE,XIPPENFQ,1,0.06689263662991116,0.9331073633700888
HXYSSRXE,YSYHGLQK,5,0.06565844989118882,0.9343415501088111
IGDVVKUD,ATLDMDBO,5,0.0002817674542929661,0.999718232545707
IGDVVKUD,AXULOHBQ,7,0.004205651647873413,0.9957943483521265
IGDVVKUD,BEZYMBBT,2,0.08222675321634881,0.9177732467836512
IGDVVKUD,BJALXPFS,6,0.016889041542409625,0.9831109584575903
IGDVVKUD,BLANHGYY,6,8.504305937695247e-05,0.999914956940623
IGDVVKUD,BSRMSVTC,7,5.3947526392915405e-05,0.9999460524736071
IGDVVKUD,BTMOEMEP,1,1.3474413278784728e-05,0.9999865255867212
IGDVVKUD,BUZIIBYG,4,0.06851831643531253,0.9314816835646875
IGDVVKUD,DJBLNPNC,4,1.226704063331259e-11,0.9999999999877329
IGDVVKUD,DNMPSKTB,5,5.7323907470283725e-05,0.9999426760925297
IGDVVKUD,DUCMGGNW,5,0.01328063756224112,0.9867193624377589
IGDVVKUD,EVBVXETX,5,0.04069511513873408,0.959304884861266
IGDVVKUD,FDXPMYGF,7,1.6369858967263054e-10,0.9999999998363014
IGDVVKUD,FRHNWLNI,1,0.017032720768266788,0.9829672792317332
IGDVVKUD,FWUCPMMW,4,0.0532962640880493,0.9467037359119507
IGDVVKUD,GYHKIVQT,6,0.04420175874779505,0.9557982412522049
IGDVVKUD,HXYSSRXE,6,1.0603581752593634e-06,0.9999989396418247
IGDVVKUD,JPBRUTWP,3,0.09385029257748798,0.906149707422512
IGDVVKUD,KJNSOAHR,2,0.04287146609023072,0.9571285339097693
IGDVVKUD,LPHPPJUG,4,0.010467382670191839,0.9895326173298081
IGDVVKUD,LRVGFDFM,6,0.0023900080178615793,0.9976099919821384
IGDVVKUD,OKMBFVKS,2,0.07224283291583034,0.9277571670841697
IGDVVKUD,OXKURKXR,3,0.010333260507897596,0.9896667394921024
IGDVVKUD,QRKRBYJL,5,2.593580122198218e-05,0.999974064198778
IGDVVKUD,QVLMOEYE,4,9.301267470252674e-05,0.9999069873252975
IGDVVKUD,RAWUKQMJ,4,0.03516470970087038,0.9648352902991296
IGDVVKUD,RCBZUSIM,4,0.02503095497352846,0.9749690450264715
IGDVVKUD,ROACSLMG,3,0.0006590525707109467,0.999340947429289
IGDVVKUD,SAAYMURU,6,0.040285487170981904,0.9597145128290181
IGDVVKUD,SDWAYPIK,3,0.0397350962934664,0.9602649037065336
IGDVVKUD,SNHYOVBM,4,0.02202049359728092,0.977979506402719
IGDVVKUD,SUOYXCHP,6,0.0020383900838496644,0.9979616099161503
IGDVVKUD,UXSPKBJR,4,0.003301984463716312,0.9966980155362837
IGDVVKUD,VBYCLTYZ,4,0.00017296519139183835,0.9998270348086081
IGDVVKUD,VWMBASNE,5,0.09288373494926085,0.9071162650507392
IGDVVKUD,WBLJNPZQ,6,0.07142091516753547,0.9285790848324645
IGDVVKUD,WHPUAOID,5,0.054093911488595284,0.9459060885114047
IGDVVKUD,WQMVCOEM,5,0.001258239167677513,0.9987417608323225
IGDVVKUD,XUOIQPFL,5,0.007943754689709424,0.9920562453102906
JBVHSUWY,AANGBULD,7,0.007428082361419562,0.9925719176385804
JBVHSUWY,AHMDUILJ,7,0.02083536016509363,0.9791646398349063
JBVHSUWY,APQGTRMF,2,0.006467364899055214,0.9935326351009448
JBVHSUWY,BEZYMBBT,5,0.08712733822632074,0.9128726617736793
JBVHSUWY,DNMPSKTB,7,0.06315311236007616,0.9368468876399239
JBVHSUWY,ELQGMQWE,3,0.000579600084199822,0.9994203999158002
JBVHSUWY,FTSVTTSR,3,0.009556857681366063,0.990443142318634
JBVHSUWY,HCDTGMST,1,0.014711184354098813,0.9852888156459012
JBVHSUWY,JERHKLYW,4,0.025368574843216238,0.9746314251567838
JBVHSUWY,KEUWZRKO,2,0.014308400155643804,0.9856915998443562
JBVHSUWY,KJNSOAHR,2,0.002678589779998705,0.9973214102200013
JBVHSUWY,LLHREMKS,5,0.0961840103212995,0.9038159896787005
JBVHSUWY,LSOIUSXD,4,0.05245750352620878,0.9475424964737912
JBVHSUWY,LTOYKIML,4,0.05214865925937107,0.9478513407406289
JBVHSUWY,LUENUFGA,5,0.09934852558855213,0.9006514744114479
JBVHSUWY,NAQIHUKZ,2,0.0038798099998194886,0.9961201900001805
JBVHSUWY,OKMBFVKS,5,0.0445995369361545,0.9554004630638455
JBVHSUWY,PYZMVUWD,2,0.07293887726611208,0.927061122733888
JBVHSUWY,QJQJSWFU,7,0.05010846058753489,0.9498915394124651
JBVHSUWY,SAHWCZNH,7,0.05946089632035744,0.9405391036796426
JBVHSUWY,SDWAYPIK,2,0.04516041897383097,0.9548395810261691
JBVHSUWY,SUOYXCHP,1,0.0747277576167558,0.9252722423832442
JBVHSUWY,TGOELCAG,1,0.05516492096177754,0.9448350790382225
JBVHSUWY,UIFPPCLR,1,0.027457264962356835,0.9725427350376432
JBVHSUWY,VBYCLTYZ,1,0.05920150022186646,0.9407984997781336
JBVHSUWY,VMAQSTJE,1,0.007844963258339506,0.9921550367416605
JBVHSUWY,XUOIQPFL,5,0.09417083772410569,0.9058291622758943
JBVHSUWY,ZKENOUDA,5,0.023143475074934937,0.976856524925065
JBVHSUWY,ZXERAXWP,3,0.034419082539866794,0.9655809174601332
JERHKLYW,AHMDUILJ,7,0.009832444399113214,0.9901675556008868
JERHKLYW,BEZYMBBT,1,0.007577133423624766,0.9924228665763752
JERHKLYW,CCLHWFWF,6,0.07232139555884384,0.9276786044411561
JERHKLYW,DBWLZWNK,5,0.013400813966637039,0.9865991860333629
JERHKLYW,DUCMGGNW,5,0.08594026280662112,0.9140597371933789
JERHKLYW,FCYBOAXC,5,0.022785620743276225,0.9772143792567238
JERHKLYW,FQCLOEXA,3,0.07156223292359443,0.9284377670764056
JERHKLYW,KEUWZRKO,1,0.01569040436991085,0.9843095956300891
JERHKLYW,LPHPPJUG,5,0.0690788143056421,0.9309211856943579
JERHKLYW,LRVGFDFM,7,0.01694234756759287,0.9830576524324072
JERHKLYW,LTOYKIML,2,0.04469537157428686,0.9553046284257132
JERHKLYW,MBSBZBXA,1,0.04338030364645018,0.9566196963535498
JERHKLYW,QKXNTIIB,7,0.0022318480225576543,0.9977681519774424
